"id";"reputation";"ex";"indegree";"outdegree";"pagerank";"eccentricity";"closeness";"betweeness";"eigenvector"
"19153";"135";"0";"4";"0";"0,00006135013552776";"0";"0";"0";"0,00120408236991151"
"19154";"13";"0";"1";"2";"0,0000822864706830978";"8";"0,257552705933493";"85,236441942555";"0,00277474498764866"
"19157";"139";"0";"3";"3";"0,0000757956670586476";"7";"0,280761333122729";"32,8240238998902";"0,000926196977931297"
"19159";"18";"0";"2";"7";"0,0000933055266127916";"7";"0,317099277495317";"211,169526565774";"0,00216680480884738"
"19160";"193";"0";"17";"16";"0,000514201487530194";"7";"0,311596108335525";"26576,8852727814";"0,0435137400935755"
"19161";"101";"0";"1";"0";"0,0000376214008701763";"0";"0";"0";"0,000388070961239851"
"19172";"23";"0";"1";"13";"0,0000332975817517117";"7";"0,320533621777537";"0";"0,000244794250290666"
"19174";"111";"0";"1";"0";"0,0000376214008701763";"0";"0";"0";"0,000388070961239851"
"19178";"11";"0";"0";"3";"0,0000311204305365192";"7";"0,303749893226275";"0";"0"
"19179";"1";"0";"1";"3";"0,0000434238702917287";"7";"0,292193919474117";"0";"0,000244794250290666"
"19184";"41";"0";"1";"0";"0,0000575728161602283";"0";"0";"0";"0,000234585940166365"
"19186";"21";"0";"0";"3";"0,0000311204305365192";"7";"0,293617372636446";"0";"0"
"19192";"19";"0";"1";"1";"0,0000443466233483738";"8";"0,232205824735536";"0";"0,000234585940166365"
"19198";"11";"0";"0";"2";"0,0000311204305365192";"8";"0,260684700535151";"0";"0"
"19199";"9";"0";"1";"4";"0,0000395180153584541";"7";"0,294030097569043";"0";"0,000244794250290666"
"19203";"417";"1";"19";"8";"0,000322136934655155";"7";"0,311596108335525";"6105,70241881303";"0,0174520109064245"
"19204";"148";"0";"0";"5";"0,0000311204305365192";"7";"0,307346585998271";"0";"0"
"19205";"6";"0";"0";"3";"0,0000311204305365192";"7";"0,294517144276959";"0";"0"
"19217";"1";"0";"1";"1";"0,0000336733042232782";"7";"0,266851824050443";"5,97887203376334";"0,000382816989993867"
"19222";"6";"0";"1";"3";"0,0000434238702917287";"7";"0,291571006887504";"0";"0,000244794250290666"
"19223";"18";"0";"2";"3";"0,000186847866954957";"7";"0,292592592592593";"58,0341386890958";"0,0241088280170664"
"19224";"128";"0";"0";"2";"0,0000311204305365192";"7";"0,275466728638934";"0";"0"
"19230";"13";"0";"0";"1";"0,0000311204305365192";"9";"0,2182934315531";"0";"0"
"19233";"6";"0";"0";"1";"0,0000311204305365192";"7";"0,280331099724084";"0";"0"
"19236";"6";"0";"0";"1";"0,0000311204305365192";"2";"0,666666666666667";"0";"0"
"19239";"43";"0";"1";"4";"0,0000395180153584541";"7";"0,2737417269509";"0";"0,000244794250290666"
"19240";"11";"0";"1";"2";"0,0000541225221327741";"8";"0,263876521222915";"0";"0,000244794250290666"
"19244";"16";"0";"0";"3";"0,0000311204305365192";"7";"0,274955540091239";"0";"0"
"19255";"101";"0";"1";"0";"0,0000395180153584541";"0";"0";"0";"0,000244794250290666"
"19257";"1";"0";"1";"0";"0,0000320601245445798";"0";"0";"0";"0,000244794250290666"
"19258";"106";"0";"1";"4";"0,0000395180153584541";"7";"0,292410163637859";"0";"0,000244794250290666"
"19260";"1";"0";"1";"0";"0,0000336733042232782";"0";"0";"0";"0,000382816989993867"
"19263";"41";"0";"2";"4";"0,000104490839766563";"7";"0,30050718512257";"34,5041389939578";"0,0030681638610338"
"19264";"14";"0";"0";"4";"0,0000311204305365192";"7";"0,296432144048016";"0";"0"
"19265";"51";"0";"1";"4";"0,0000395180153584541";"7";"0,295579192288516";"0";"0,000244794250290666"
"19267";"128";"0";"1";"1";"0,000160979809711684";"8";"0,263841472465489";"0";"0,00851877315941894"
"19270";"1";"0";"2";"2";"0,0000735050229139298";"7";"0,289542270728132";"0";"0,00201885390321478"
"19271";"80";"0";"1";"1";"0,000124702559762709";"7";"0,273419473927088";"0";"0,0115732069544678"
"19272";"1";"0";"1";"0";"0,0000753659695795276";"0";"0";"0";"0,000269216076579376"
"19273";"11";"0";"0";"4";"0,0000311204305365192";"7";"0,308012126461672";"0";"0"
"19275";"13";"0";"2";"2";"0,000164598159234104";"7";"0,292087749568647";"0";"0,0174697969476949"
"19277";"1582";"1";"53";"31";"0,00126223801692769";"7";"0,328801331853496";"83377,9239108735";"0,0770871817631397"
"19279";"11";"0";"0";"1";"0,0000311204305365192";"7";"0,290143603133159";"0";"0"
"19281";"106";"0";"0";"1";"0,0000311204305365192";"8";"0,234812466983624";"0";"0"
"19285";"109";"0";"2";"7";"0,0000827736319664279";"7";"0,314156945917285";"2146,83356310516";"0,0152289264890773"
"19287";"6";"0";"0";"1";"0,0000311204305365192";"8";"0,263876521222915";"0";"0"
"19296";"101";"0";"1";"0";"0,0000727225208908012";"0";"0";"0";"0,0147346357469575"
"19299";"1";"0";"1";"0";"0,0000432904944488639";"0";"0";"0";"0,000880181152288434"
"19301";"118";"0";"0";"1";"0,0000311204305365192";"7";"0,280331099724084";"0";"0"
"19303";"128";"0";"1";"5";"0,0000374945005479113";"7";"0,306208559373116";"0";"0,000244794250290666"
"19305";"136";"0";"2";"8";"0,0000998163143023378";"7";"0,301731454761501";"202,101373161575";"0,00209476446572533"
"19306";"16";"0";"1";"4";"0,000160979809711684";"7";"0,295609512722435";"0";"0,00851877315941894"
"19307";"13";"0";"3";"6";"0,000224471168721364";"7";"0,31529933481153";"0";"0,0294648055673878"
"19308";"128";"0";"1";"2";"0,0000727225208908012";"7";"0,301962116707721";"0";"0,0147346357469575"
"19310";"1";"0";"0";"1";"0,0000311204305365192";"8";"0,263876521222915";"0";"0"
"19314";"11";"0";"0";"3";"0,0000311204305365192";"7";"0,302432386460282";"0";"0"
"19317";"111";"0";"0";"2";"0,0000311204305365192";"8";"0,271865443425076";"0";"0"
"19319";"33";"0";"0";"2";"0,0000311204305365192";"8";"0,255274867231233";"0";"0"
"19320";"28";"0";"2";"3";"0,000126521118386397";"8";"0,276245240500427";"0";"0,00918231368201004"
"19324";"6";"0";"1";"1";"0,0000628206518553594";"9";"0,212517934002869";"0";"0,000293156608692397"
"19325";"1";"0";"1";"2";"0,0000332975817517117";"7";"0,299427416638599";"5,68650742128526";"0,000244794250290666"
"19327";"8";"0";"0";"1";"0,0000311204305365192";"8";"0,260245901639344";"0";"0"
"19332";"11";"0";"1";"4";"0,0000395180153584541";"7";"0,301279335762094";"0";"0,000244794250290666"
"19333";"6";"0";"0";"1";"0,0000311204305365192";"7";"0,290143603133159";"0";"0"
"19337";"11";"0";"0";"3";"0,0000311204305365192";"7";"0,293385021445068";"0";"0"
"19338";"1";"0";"1";"2";"0,0000399378924110889";"7";"0,294127377998346";"92,9212643617989";"0,000234585940166365"
"19340";"16";"0";"0";"2";"0,0000311204305365192";"8";"0,264068299925761";"0";"0"
"19341";"1";"0";"0";"3";"0,0000311204305365192";"8";"0,266367041198502";"0";"0"
"19342";"16";"0";"1";"1";"0,000207306099159167";"0";"0";"0";"0,000244794250290666"
"19343";"6";"0";"0";"1";"0,0000311204305365192";"7";"0,292121909143186";"0";"0"
"19345";"107";"0";"1";"4";"0,0000395180153584541";"7";"0,287144702842377";"0";"0,000244794250290666"
"19349";"11";"0";"0";"3";"0,0000311204305365192";"7";"0,298297122724604";"0";"0"
"19350";"196";"0";"4";"7";"0,000187130489240126";"7";"0,300304105423213";"8455,94576973898";"0,0143186508222546"
"19357";"106";"0";"0";"1";"0,0000311204305365192";"9";"0,199853916170356";"0";"0"
"19359";"6";"0";"0";"6";"0,0000311204305365192";"7";"0,305603300103128";"0";"0"
"19360";"101";"0";"1";"0";"0,0000538435046511524";"0";"0";"0";"0,000468884092851983"
"19365";"133";"0";"2";"3";"0,000239712176860857";"8";"0,233973937080426";"15,7424267476639";"0,00287921564816312"
"19366";"1";"0";"1";"1";"0,0000456422137830514";"8";"0,260248901903367";"3,58828817079271";"0,000854943591049504"
"19371";"14";"0";"0";"2";"0,0000311204305365192";"8";"0,280574404292252";"0";"0"
"19373";"23";"0";"0";"3";"0,0000311204305365192";"7";"0,296555750145943";"0";"0"
"19374";"6";"0";"0";"2";"0,0000311204305365192";"8";"0,251360712518555";"0";"0"
"19375";"6";"0";"2";"4";"0,0000422826525170063";"7";"0,285347456267052";"13,2573812995031";"0,000500013242236945"
"19378";"11";"0";"1";"1";"0,0000370394852814318";"7";"0,29018039343727";"0";"0,000305365691182226"
"19379";"6";"0";"0";"1";"0,0000311204305365192";"8";"0,252305945792536";"0";"0"
"19380";"11";"0";"0";"1";"0,0000311204305365192";"7";"0,250404901063305";"0";"0"
"19383";"101";"0";"1";"1";"0,000207306099159167";"0";"0";"0";"0,000244794250290666"
"19388";"21";"0";"1";"1";"0,0000861473032566934";"8";"0,260210803689065";"0";"0,00295055891498973"
"19391";"26";"0";"0";"3";"0,0000311204305365192";"8";"0,267047161309703";"0";"0"
"19393";"11";"0";"3";"3";"0,000111882888416293";"8";"0,26984970396235";"9100,60034743801";"0,0027934356791397"
"19394";"6";"0";"2";"2";"0,000232883162512333";"7";"0,290109352048311";"0";"0,0241088280170664"
"19395";"11";"0";"1";"1";"0,0000382343125211177";"7";"0,290156709108717";"0";"0,000421568980104651"
"19396";"1";"0";"1";"1";"0,000133907457820362";"7";"0,290109352048311";"0";"0,0234585940166365"
"19406";"29";"0";"2";"2";"0,0000641458889663069";"7";"0,294800563894187";"120,397161065599";"0,000949834569437254"
"19408";"16";"0";"0";"3";"0,0000311204305365192";"7";"0,303646144650329";"0";"0"
"19409";"118";"0";"0";"5";"0,0000311204305365192";"7";"0,321460856987886";"0";"0"
"19412";"150";"0";"4";"7";"0,000277776948131769";"7";"0,273083422952835";"561,839583749401";"0,00514573005009057"
"19414";"119";"0";"2";"4";"0,000132673093507386";"7";"0,29334103473884";"52,6613165478661";"0,00117147817828282"
"19416";"56";"0";"2";"3";"0,0000497157221684132";"7";"0,294702810246207";"5564,03772953004";"0,00196146416805212"
"19420";"7";"0";"0";"2";"0,0000311204305365192";"7";"0,295152722443559";"0";"0"
"19421";"37";"0";"4";"12";"0,000206930475763092";"7";"0,322302810516772";"6374,11668712025";"0,0155040722239157"
"19422";"21";"0";"0";"1";"0,0000311204305365192";"8";"0,263876521222915";"0";"0"
"19423";"198";"0";"5";"8";"0,000160286248036863";"7";"0,314685314685315";"17000,1605293793";"0,0172692406251885"
"19425";"263";"1";"0";"4";"0,0000311204305365192";"7";"0,301151761517615";"0";"0"
"19426";"6";"0";"0";"1";"0,0000311204305365192";"8";"0,263876521222915";"0";"0"
"19430";"62";"0";"4";"13";"0,000214022707680153";"7";"0,332367240089753";"12494,6623734516";"0,00701978713945572"
"19432";"448";"1";"35";"12";"0,000852172933511757";"7";"0,311650740773209";"49953,3099759885";"0,0346957943688699"
"19438";"101";"0";"1";"0";"0,0000437644781148795";"0";"0";"0";"0,00111148919898209"
"19440";"25";"0";"3";"5";"0,000242094625788727";"7";"0,29671980636007";"12,2495769773109";"0,0308095120404231"
"19450";"11";"0";"0";"2";"0,0000311204305365192";"8";"0,260818541880593";"0";"0"
"19452";"8";"0";"1";"2";"0,0000541225221327741";"8";"0,252772249075917";"0";"0,000244794250290666"
"19453";"1";"0";"1";"0";"0,0000444974405116605";"0";"0";"0";"0,00101225789402854"
"19454";"320";"1";"14";"8";"0,000263697200421577";"7";"0,2742209194693";"27775,3947855658";"0,00644180043903608"
"19455";"1";"0";"1";"0";"0,0000859382184331406";"0";"0";"0";"0,000584693534053231"
"19456";"6";"0";"1";"3";"0,0000434238702917287";"7";"0,299427416638599";"0";"0,000244794250290666"
"19459";"6";"0";"0";"3";"0,0000311204305365192";"7";"0,29407872973867";"0";"0"
"19460";"101";"0";"1";"0";"0,0000423722116055764";"0";"0";"0";"0,00047500611145658"
"19462";"9";"0";"0";"1";"0,0000311204305365192";"7";"0,297473648987786";"0";"0"
"19465";"107";"0";"2";"0";"0,000055598404417431";"0";"0";"0";"0,000709592051622945"
"19466";"6";"0";"0";"2";"0,0000311204305365192";"8";"0,215306369581012";"0";"0"
"19468";"316";"1";"29";"10";"0,00100553361974196";"7";"0,283764367816092";"30254,3912106941";"0,0871155057268491"
"19469";"118";"0";"3";"5";"0,000153915037591745";"7";"0,305990704079876";"144,870131588887";"0,0182316946068345"
"19470";"121";"0";"0";"5";"0,0000311204305365192";"7";"0,303154305200341";"0";"0"
"19473";"101";"0";"1";"0";"0,0000727225208908012";"0";"0";"0";"0,0147346357469575"
"19477";"26";"0";"0";"2";"0,0000311204305365192";"7";"0,281440443213296";"0";"0"
"19479";"1";"0";"1";"0";"0,000040159463188269";"0";"0";"0";"0,00117964380535792"
"19484";"278";"1";"4";"11";"0,000186777858218589";"7";"0,317354043920728";"20850,0379347908";"0,0177491375547126"
"19486";"6";"0";"0";"4";"0,0000311204305365192";"7";"0,322393472348141";"0";"0"
"19489";"13";"0";"1";"3";"0,0000914828992084328";"7";"0,276417074877537";"69,4902242773809";"0,000956206778553878"
"19493";"1247";"1";"78";"32";"0,00174610576064161";"7";"0,350073855243722";"113380,96726277";"0,0907676113227242"
"19494";"16";"0";"0";"1";"0,0000311204305365192";"7";"0,290143603133159";"0";"0"
"19495";"18";"0";"0";"6";"0,0000311204305365192";"8";"0,282985834792297";"0";"0"
"19499";"101";"0";"1";"0";"0,000061361441084506";"0";"0";"0";"0,000991156853531634"
"19500";"101";"0";"1";"0";"0,0000368474871887559";"0";"0";"0";"0,000331300134586889"
"19505";"1";"0";"1";"3";"0,0000434843940279582";"7";"0,307499351267191";"13,4481825302075";"0,000752244146518423"
"19507";"422";"1";"35";"31";"0,00134963391448582";"7";"0,343047380102287";"104566,140750894";"0,0889584151650336"
"19508";"8";"0";"2";"3";"0,0001014733988432";"7";"0,305806451612903";"0";"0,0152289264890773"
"19511";"71";"0";"0";"5";"0,0000311204305365192";"7";"0,303646144650329";"0";"0"
"19516";"6";"0";"0";"2";"0,0000311204305365192";"7";"0,29320580474934";"0";"0"
"19517";"157";"0";"0";"3";"0,0000311204305365192";"8";"0,211922893860067";"0";"0"
"19519";"106";"0";"1";"4";"0,0000395180153584541";"7";"0,294663573085847";"0";"0,000244794250290666"
"19520";"1";"0";"0";"1";"0,0000311204305365192";"7";"0,292121909143186";"0";"0"
"19521";"1024";"1";"61";"25";"0,00132299169269966";"7";"0,342419572336737";"110706,199581658";"0,0763863907241099"
"19522";"11";"0";"1";"0";"0,000036410907661261";"0";"0";"0";"0,000234585940166365"
"19523";"103";"0";"0";"1";"0,0000311204305365192";"1";"1";"0";"0"
"19526";"16";"0";"0";"2";"0,0000311204305365192";"7";"0,294663573085847";"0";"0"
"19529";"28";"0";"0";"2";"0,0000311204305365192";"7";"0,297598125366139";"0";"0"
"19530";"15";"0";"2";"8";"0,0000661687617754684";"7";"0,318576933416973";"1825,04158017528";"0,00067747850589229"
"19538";"59";"0";"3";"5";"0,0000937086936346583";"7";"0,310047095761381";"89,5856010002354";"0,0011073230815201"
"19539";"3";"0";"1";"2";"0,0000811055229210387";"7";"0,290464907263665";"0";"0,00112398415484384"
"19541";"8";"0";"1";"2";"0,0000761022868242347";"7";"0,29368029739777";"0";"0,00183578493537436"
"19544";"23";"0";"2";"5";"0,000193951716211026";"7";"0,300888700804063";"352,549180248399";"0,00890411760997631"
"19551";"16";"0";"2";"4";"0,0000901149834116787";"7";"0,295511221945137";"0";"0,00419547402680583"
"19558";"41";"0";"3";"3";"0,0000895256486852567";"7";"0,270403894424584";"36,5012268074592";"0,000788920913597715"
"19559";"101";"0";"1";"0";"0,0000552341465611913";"0";"0";"0";"0,000400021838127026"
"19561";"1";"0";"0";"3";"0,0000311204305365192";"7";"0,30284448986544";"0";"0"
"19564";"11";"0";"1";"0";"0,0000591383192726397";"0";"0";"0";"0,000418992997858163"
"19567";"1";"0";"0";"2";"0,0000311204305365192";"7";"0,277400733286528";"0";"0"
"19568";"118";"0";"14";"4";"0,000218801304160461";"8";"0,267514485664836";"562,971385508984";"0,00766997190277856"
"19575";"6";"0";"0";"1";"0,0000311204305365192";"7";"0,297473648987786";"0";"0"
"19581";"8";"0";"1";"1";"0,0000914828992084328";"8";"0,237617806296371";"0";"0,000956206778553878"
"19583";"93";"0";"2";"4";"0,000216006682431858";"8";"0,273714197720973";"677,199758622131";"0,0114693320744087"
"19584";"1";"0";"1";"0";"0,0000457780595610239";"0";"0";"0";"0,000501926173034528"
"19587";"6";"0";"1";"6";"0,000152292654333422";"8";"0,269931662870159";"5780,65634119987";"0,00206321866828201"
"19588";"1";"0";"1";"0";"0,0000385908417150026";"0";"0";"0";"0,00070965840146601"
"19591";"101";"0";"0";"3";"0,0000311204305365192";"7";"0,297274703226885";"0";"0"
"19593";"104";"0";"9";"7";"0,000131934979185156";"7";"0,301885190217391";"4210,24153278722";"0,00501892963119223"
"19599";"11";"0";"0";"1";"0,0000311204305365192";"7";"0,292121909143186";"0";"0"
"19601";"121";"0";"0";"2";"0,0000311204305365192";"7";"0,29223819301848";"0";"0"
"19605";"3";"0";"0";"1";"0,0000311204305365192";"8";"0,215254237288136";"0";"0"
"19611";"153";"0";"2";"7";"0,0000827736319664279";"7";"0,317410714285714";"202,893395097011";"0,0152289264890773"
"19614";"379";"1";"24";"13";"0,000472778690031253";"7";"0,322040039858683";"13975,6741700946";"0,0337586262226272"
"19615";"11";"0";"1";"0";"0,0000400004893628379";"0";"0";"0";"0,00109396953920908"
"19619";"123";"0";"0";"3";"0,0000311204305365192";"8";"0,268357105124142";"0";"0"
"19622";"15";"0";"3";"5";"0,000151446690727734";"8";"0,264371235219752";"15105,6318807185";"0,00574967506538893"
"19623";"109";"0";"0";"5";"0,0000311204305365192";"7";"0,317670180453815";"0";"0"
"19624";"14";"0";"0";"3";"0,0000311204305365192";"7";"0,281774960380349";"0";"0"
"19626";"66";"0";"1";"0";"0,0000471546803613835";"0";"0";"0";"0,000305742844280824"
"19636";"11";"0";"0";"2";"0,0000311204305365192";"8";"0,267468973298232";"0";"0"
"19637";"21";"0";"2";"5";"0,000136935542772438";"8";"0,274305555555556";"112,291119569331";"0,00191640939150429"
"19638";"1";"0";"1";"4";"0,0000395180153584541";"7";"0,290190958054513";"0";"0,000244794250290666"
"19640";"106";"0";"1";"6";"0,0000362568168593035";"7";"0,307266914369653";"0";"0,000244794250290666"
"19644";"28";"0";"0";"3";"0,0000311204305365192";"7";"0,281040069548724";"0";"0"
"19650";"1952";"1";"63";"17";"0,00134375252961106";"7";"0,319493124831491";"61580,7709268146";"0,0657668593436841"
"19652";"9";"0";"1";"4";"0,0000395180153584541";"7";"0,303361201160212";"0";"0,000244794250290666"
"19653";"116";"0";"2";"2";"0,000100126705325284";"8";"0,249701565901271";"3556";"0,000489588500581331"
"19657";"145";"0";"2";"9";"0,0000830084002327127";"7";"0,301347800288209";"158,216440198635";"0,00445480160133081"
"19658";"46";"0";"0";"1";"0,0000311204305365192";"8";"0,255129860812168";"0";"0"
"19661";"126";"0";"0";"3";"0,0000311204305365192";"8";"0,265392939771625";"0";"0"
"19663";"116";"0";"1";"4";"0,0000395180153584541";"7";"0,310866334469796";"0";"0,000244794250290666"
"19664";"9";"0";"1";"1";"0,0000443466233483738";"7";"0,280331099724084";"50,7931155784762";"0,000234585940166365"
"19667";"16";"0";"1";"2";"0,0000541225221327741";"8";"0,252844141069397";"0";"0,000244794250290666"
"19668";"31";"0";"2";"5";"0,000167789829608468";"7";"0,284604915539188";"345,13717656536";"0,00450897392416101"
"19672";"11";"0";"0";"1";"0,0000311204305365192";"7";"0,290143603133159";"0";"0"
"19675";"21";"0";"1";"1";"0,0000694336365128065";"8";"0,248254189944134";"0";"0,00142600778796521"
"19679";"286";"1";"20";"9";"0,00077674501661471";"7";"0,300126635711271";"8516,99449246133";"0,0357322192879243"
"19685";"8";"0";"0";"2";"0,0000311204305365192";"7";"0,294127377998346";"0";"0"
"19686";"6";"0";"0";"1";"0,0000311204305365192";"8";"0,237098279770636";"0";"0"
"19687";"4";"0";"0";"6";"0,0000311204305365192";"7";"0,315471965933286";"0";"0"
"19690";"302";"1";"7";"16";"0,000281989407892445";"7";"0,323475887170155";"32929,6918901681";"0,0195771390523328"
"19693";"13";"0";"1";"3";"0,000160979809711684";"7";"0,311678064176749";"0";"0,00851877315941894"
"19694";"6";"0";"0";"1";"0,0000311204305365192";"7";"0,292121909143186";"0";"0"
"19700";"6";"0";"0";"2";"0,0000311204305365192";"7";"0,296259268516204";"0";"0"
"19702";"101";"0";"1";"0";"0,0000521023777634764";"0";"0";"0";"0,00266265972901583"
"19707";"16";"0";"0";"2";"0,0000311204305365192";"7";"0,29320580474934";"0";"0"
"19709";"1";"0";"0";"2";"0,0000311204305365192";"7";"0,296061943218716";"0";"0"
"19711";"16";"0";"1";"2";"0,0000946437244326048";"7";"0,296151282905698";"0";"0,0169300366253565"
"19716";"145";"0";"2";"1";"0,0000665289386135051";"8";"0,253150138819677";"1838,60255238742";"0,000479596652791468"
"19718";"126";"0";"0";"3";"0,0000311204305365192";"7";"0,275522850503486";"0";"0"
"19719";"26";"0";"2";"0";"0,000099627026937653";"0";"0";"0";"0,000532805923804326"
"19721";"105";"0";"2";"4";"0,0000881697586714035";"8";"0,261974944731024";"38,7025681222531";"0,0016987169620881"
"19727";"11";"0";"1";"1";"0,0000399378924110889";"8";"0,23653053079686";"17,790748157141";"0,000234585940166365"
"19729";"111";"0";"2";"2";"0,000126474233425314";"7";"0,297439759036145";"0";"0,0152289264890773"
"19730";"31";"0";"4";"5";"0,000165567468912328";"7";"0,299570236791101";"163,179131976906";"0,00444508757403921"
