Source;Target;Type;id;label;timeset;weight;relation
9708;112;Directed;22868;;;1.0;2.0
18914;16651;Directed;22869;;;3.0;2.0
15773;3059;Directed;22870;;;2.0;2.0
13478;10456;Directed;22871;;;1.0;2.0
5762;3971;Directed;22872;;;2.0;1.0
1476;1306;Directed;22873;;;1.0;2.0
166;12877;Directed;22874;;;1.0;1.0
4579;6368;Directed;22875;;;1.0;2.0
14609;3340;Directed;22876;;;2.0;2.0
8014;1486;Directed;22877;;;1.0;1.0
5213;5144;Directed;22878;;;1.0;2.0
22747;3347;Directed;22879;;;1.0;1.0
4519;4519;Directed;22880;;;2.0;0.0
5479;535;Directed;22881;;;1.0;1.0
15039;15048;Directed;22882;;;1.0;0.0
21766;4108;Directed;22883;;;1.0;2.0
15100;14946;Directed;22884;;;2.0;2.0
10490;19493;Directed;22885;;;1.0;1.0
1224;530;Directed;22886;;;1.0;2.0
18914;16620;Directed;22887;;;1.0;0.0
13351;13143;Directed;22888;;;1.0;0.0
57;757;Directed;22889;;;1.0;2.0
5762;1320;Directed;22890;;;1.0;1.0
8804;5198;Directed;22891;;;1.0;1.0
9364;9364;Directed;22892;;;1.0;0.0
17385;17409;Directed;22893;;;1.0;0.0
16927;4579;Directed;22894;;;1.0;2.0
12872;12872;Directed;22895;;;1.0;0.0
57;740;Directed;22896;;;3.0;1.0
8733;4747;Directed;22897;;;1.0;2.0
21229;21229;Directed;22898;;;1.0;0.0
1384;112;Directed;22899;;;1.0;2.0
12877;4108;Directed;22900;;;2.0;1.0
14735;15109;Directed;22901;;;2.0;1.0
368;3632;Directed;22902;;;2.0;1.0
1231;11736;Directed;22903;;;1.0;1.0
5762;3952;Directed;22904;;;1.0;1.0
9943;3141;Directed;22905;;;2.0;1.0
3340;561;Directed;22906;;;2.0;1.0
5729;14615;Directed;22907;;;1.0;2.0
20684;19203;Directed;22908;;;1.0;2.0
15955;19614;Directed;22909;;;1.0;2.0
10401;4747;Directed;22910;;;2.0;1.0
4759;1590;Directed;22911;;;2.0;2.0
19053;19053;Directed;22912;;;3.0;0.0
14759;8026;Directed;22913;;;1.0;0.0
16927;19521;Directed;22914;;;1.0;2.0
15330;3553;Directed;22915;;;1.0;2.0
3122;4108;Directed;22916;;;1.0;2.0
10246;806;Directed;22917;;;2.0;1.0
4890;137;Directed;22918;;;2.0;2.0
226;5940;Directed;22919;;;1.0;1.0
8835;14905;Directed;22920;;;1.0;1.0
5762;1306;Directed;22921;;;3.0;1.0
1359;711;Directed;22922;;;1.0;2.0
21633;5198;Directed;22923;;;1.0;2.0
561;21464;Directed;22924;;;1.0;2.0
15557;14735;Directed;22925;;;1.0;2.0
561;21461;Directed;22926;;;1.0;2.0
6759;3624;Directed;22927;;;1.0;2.0
1607;1607;Directed;22928;;;1.0;0.0
6759;3615;Directed;22929;;;1.0;2.0
6416;1306;Directed;22930;;;1.0;2.0
8793;6511;Directed;22931;;;1.0;2.0
5431;3776;Directed;22932;;;1.0;2.0
4579;6307;Directed;22933;;;1.0;1.0
21316;3340;Directed;22934;;;1.0;2.0
3340;4747;Directed;22935;;;12.0;1.0
15066;5198;Directed;22936;;;1.0;2.0
9910;15878;Directed;22937;;;1.0;1.0
15601;14815;Directed;22938;;;1.0;2.0
577;784;Directed;22939;;;2.0;1.0
3930;3624;Directed;22940;;;2.0;2.0
23563;19117;Directed;22941;;;1.0;0.0
6340;3632;Directed;22942;;;1.0;1.0
9943;5782;Directed;22943;;;4.0;1.0
13496;9700;Directed;22944;;;1.0;1.0
6384;6380;Directed;22945;;;1.0;2.0
17001;17001;Directed;22946;;;2.0;0.0
819;11605;Directed;22947;;;4.0;1.0
3340;540;Directed;22948;;;1.0;1.0
738;535;Directed;22949;;;1.0;2.0
6340;3631;Directed;22950;;;2.0;1.0
14552;6307;Directed;22951;;;2.0;1.0
3824;3824;Directed;22952;;;2.0;1.0
1677;1306;Directed;22953;;;2.0;2.0
3139;115;Directed;22954;;;1.0;2.0
9943;3117;Directed;22955;;;1.0;1.0
1710;1320;Directed;22956;;;1.0;1.0
16253;16651;Directed;22957;;;2.0;2.0
10456;16978;Directed;22958;;;1.0;2.0
6759;3645;Directed;22959;;;1.0;0.0
307;251;Directed;22960;;;1.0;1.0
11841;6307;Directed;22961;;;2.0;1.0
20202;5148;Directed;22962;;;1.0;2.0
3624;9437;Directed;22963;;;2.0;2.0
11620;9943;Directed;22964;;;1.0;2.0
577;14629;Directed;22965;;;2.0;1.0
3657;4109;Directed;22966;;;1.0;1.0
18770;19117;Directed;22967;;;1.0;0.0
4717;4833;Directed;22968;;;1.0;1.0
23079;23080;Directed;22969;;;1.0;0.0
3657;4101;Directed;22970;;;1.0;1.0
6009;16866;Directed;22971;;;1.0;1.0
8804;5144;Directed;22972;;;1.0;1.0
17525;17016;Directed;22973;;;1.0;0.0
577;14615;Directed;22974;;;1.0;2.0
4947;3624;Directed;22975;;;1.0;2.0
970;6307;Directed;22976;;;1.0;2.0
15612;3340;Directed;22977;;;1.0;2.0
8297;5144;Directed;22978;;;1.0;2.0
554;653;Directed;22979;;;1.0;1.0
20514;3340;Directed;22980;;;1.0;2.0
9268;6548;Directed;22981;;;2.0;1.0
15171;14946;Directed;22982;;;1.0;2.0
389;107;Directed;22983;;;2.0;1.0
4016;3340;Directed;22984;;;1.0;2.0
566;540;Directed;22985;;;1.0;1.0
23015;20435;Directed;22986;;;2.0;0.0
5633;1590;Directed;22987;;;1.0;2.0
23079;23079;Directed;22988;;;1.0;0.0
3991;3776;Directed;22989;;;1.0;2.0
9332;9336;Directed;22990;;;1.0;0.0
9332;9333;Directed;22991;;;1.0;0.0
20193;107;Directed;22992;;;2.0;2.0
1045;1295;Directed;22993;;;1.0;0.0
4947;3615;Directed;22994;;;2.0;2.0
16147;9943;Directed;22995;;;2.0;1.0
13098;12877;Directed;22996;;;1.0;2.0
20340;9943;Directed;22997;;;1.0;2.0
17586;17585;Directed;22998;;;1.0;0.0
22226;22057;Directed;22999;;;2.0;2.0
8284;4109;Directed;23000;;;1.0;2.0
3624;9458;Directed;23001;;;1.0;1.0
1522;3703;Directed;23002;;;1.0;1.0
1373;9326;Directed;23003;;;1.0;2.0
566;535;Directed;23004;;;1.0;1.0
3042;16353;Directed;23005;;;1.0;2.0
72;6124;Directed;23006;;;2.0;1.0
19818;1590;Directed;23007;;;1.0;1.0
13437;3340;Directed;23008;;;1.0;2.0
4796;4101;Directed;23009;;;1.0;2.0
19071;16651;Directed;23010;;;1.0;2.0
16635;22357;Directed;23011;;;1.0;2.0
69;565;Directed;23012;;;1.0;2.0
57;16299;Directed;23013;;;2.0;1.0
816;3589;Directed;23014;;;1.0;2.0
3318;3318;Directed;23015;;;1.0;0.0
389;129;Directed;23016;;;2.0;1.0
81;303;Directed;23017;;;2.0;1.0
5392;1306;Directed;23018;;;1.0;1.0
22351;3340;Directed;23019;;;1.0;2.0
6576;6576;Directed;23020;;;18.0;1.0
5392;3952;Directed;23021;;;3.0;1.0
13495;18668;Directed;23022;;;1.0;0.0
8095;8095;Directed;23023;;;5.0;1.0
3683;4387;Directed;23024;;;1.0;0.0
17436;17436;Directed;23025;;;1.0;0.0
17089;11841;Directed;23026;;;1.0;2.0
69;554;Directed;23027;;;2.0;1.0
4183;4177;Directed;23028;;;1.0;2.0
389;115;Directed;23029;;;21.0;1.0
4109;10456;Directed;23030;;;2.0;1.0
4108;784;Directed;23031;;;4.0;1.0
13215;8015;Directed;23032;;;1.0;2.0
15486;1590;Directed;23033;;;2.0;2.0
1283;226;Directed;23034;;;1.0;1.0
5926;6003;Directed;23035;;;1.0;2.0
6467;1590;Directed;23036;;;1.0;2.0
1011;115;Directed;23037;;;1.0;2.0
1306;8198;Directed;23038;;;1.0;1.0
11747;11747;Directed;23039;;;1.0;0.0
15125;4108;Directed;23040;;;1.0;2.0
673;1122;Directed;23041;;;2.0;1.0
19244;231;Directed;23042;;;1.0;2.0
14574;14609;Directed;23043;;;1.0;0.0
19366;4833;Directed;23044;;;1.0;2.0
8972;3340;Directed;23045;;;1.0;2.0
9967;784;Directed;23046;;;1.0;2.0
6003;5754;Directed;23047;;;2.0;1.0
17473;17385;Directed;23048;;;1.0;0.0
16259;1306;Directed;23049;;;1.0;2.0
21281;19507;Directed;23050;;;2.0;2.0
3624;9494;Directed;23051;;;3.0;2.0
9943;5702;Directed;23052;;;1.0;1.0
19770;948;Directed;23053;;;1.0;2.0
4473;3615;Directed;23054;;;2.0;2.0
19718;19727;Directed;23055;;;1.0;0.0
81;344;Directed;23056;;;2.0;2.0
5782;344;Directed;23057;;;3.0;2.0
6576;6543;Directed;23058;;;2.0;1.0
3049;740;Directed;23059;;;1.0;2.0
3632;4747;Directed;23060;;;3.0;1.0
540;4747;Directed;23061;;;15.0;1.0
16454;13072;Directed;23062;;;1.0;2.0
20784;19650;Directed;23063;;;1.0;2.0
1083;3632;Directed;23064;;;2.0;1.0
18883;5144;Directed;23065;;;1.0;2.0
3141;6132;Directed;23066;;;1.0;1.0
8059;1320;Directed;23067;;;3.0;2.0
3308;3460;Directed;23068;;;1.0;2.0
20565;3340;Directed;23069;;;1.0;1.0
17470;10456;Directed;23070;;;1.0;2.0
19521;5198;Directed;23071;;;2.0;1.0
4664;3615;Directed;23072;;;4.0;2.0
8651;10456;Directed;23073;;;1.0;1.0
5762;1368;Directed;23074;;;2.0;1.0
4108;755;Directed;23075;;;1.0;2.0
21218;9943;Directed;23076;;;1.0;1.0
15336;10456;Directed;23077;;;2.0;2.0
13359;3340;Directed;23078;;;3.0;2.0
3703;11841;Directed;23079;;;1.0;1.0
22113;23001;Directed;23080;;;1.0;0.0
28;22364;Directed;23081;;;2.0;1.0
3553;4199;Directed;23082;;;2.0;1.0
14735;4747;Directed;23083;;;2.0;1.0
4833;3624;Directed;23084;;;1.0;1.0
5018;8025;Directed;23085;;;1.0;2.0
81;285;Directed;23086;;;1.0;2.0
6194;948;Directed;23087;;;1.0;1.0
10401;14946;Directed;23088;;;1.0;1.0
1320;5825;Directed;23089;;;1.0;2.0
1906;107;Directed;23090;;;1.0;1.0
784;9099;Directed;23091;;;1.0;1.0
5563;16651;Directed;23092;;;1.0;1.0
4139;4108;Directed;23093;;;1.0;1.0
8441;948;Directed;23094;;;1.0;2.0
14893;3340;Directed;23095;;;1.0;2.0
4007;852;Directed;23096;;;1.0;2.0
19516;1590;Directed;23097;;;3.0;2.0
3703;5198;Directed;23098;;;10.0;1.0
389;184;Directed;23099;;;3.0;1.0
8756;1249;Directed;23100;;;1.0;2.0
771;10118;Directed;23101;;;1.0;2.0
13243;740;Directed;23102;;;1.0;1.0
22269;16866;Directed;23103;;;2.0;2.0
9592;5144;Directed;23104;;;1.0;2.0
81;279;Directed;23105;;;1.0;1.0
5144;9455;Directed;23106;;;3.0;2.0
5649;3824;Directed;23107;;;1.0;2.0
16064;1306;Directed;23108;;;1.0;2.0
3989;1472;Directed;23109;;;1.0;2.0
19667;19667;Directed;23110;;;1.0;0.0
17582;3340;Directed;23111;;;1.0;2.0
2973;1855;Directed;23112;;;1.0;0.0
9894;10045;Directed;23113;;;1.0;1.0
15878;16407;Directed;23114;;;1.0;2.0
8952;5144;Directed;23115;;;1.0;2.0
389;177;Directed;23116;;;3.0;1.0
5144;9446;Directed;23117;;;1.0;2.0
1081;740;Directed;23118;;;1.0;2.0
3287;107;Directed;23119;;;1.0;2.0
9588;9588;Directed;23120;;;2.0;0.0
81;263;Directed;23121;;;1.0;1.0
8034;69;Directed;23122;;;1.0;1.0
810;1202;Directed;23123;;;1.0;1.0
3541;3340;Directed;23124;;;1.0;2.0
4242;5148;Directed;23125;;;1.0;2.0
11605;5198;Directed;23126;;;1.0;1.0
5851;17367;Directed;23127;;;1.0;2.0
20758;19099;Directed;23128;;;3.0;1.0
15540;11841;Directed;23129;;;1.0;2.0
17118;22057;Directed;23130;;;1.0;2.0
1320;5851;Directed;23131;;;2.0;1.0
12898;15321;Directed;23132;;;1.0;2.0
8517;19899;Directed;23133;;;1.0;2.0
5144;9471;Directed;23134;;;1.0;1.0
577;806;Directed;23135;;;3.0;1.0
1373;16866;Directed;23136;;;1.0;1.0
5754;6019;Directed;23137;;;1.0;2.0
5144;9476;Directed;23138;;;1.0;2.0
5343;5928;Directed;23139;;;1.0;2.0
4934;4934;Directed;23140;;;1.0;0.0
10271;1590;Directed;23141;;;2.0;2.0
9674;4821;Directed;23142;;;1.0;2.0
12970;5198;Directed;23143;;;1.0;2.0
15635;4747;Directed;23144;;;1.0;2.0
976;115;Directed;23145;;;1.0;2.0
10395;14709;Directed;23146;;;1.0;2.0
11632;1590;Directed;23147;;;1.0;2.0
5700;5466;Directed;23148;;;1.0;1.0
9943;18958;Directed;23149;;;2.0;1.0
4080;3340;Directed;23150;;;1.0;2.0
19816;9943;Directed;23151;;;1.0;2.0
5071;948;Directed;23152;;;1.0;2.0
11869;9458;Directed;23153;;;1.0;2.0
19521;19493;Directed;23154;;;1.0;1.0
460;11841;Directed;23155;;;1.0;1.0
6726;15940;Directed;23156;;;3.0;1.0
22300;3632;Directed;23157;;;1.0;2.0
21727;9943;Directed;23158;;;1.0;2.0
233;1590;Directed;23159;;;1.0;2.0
13116;3553;Directed;23160;;;1.0;2.0
4274;5018;Directed;23161;;;2.0;2.0
15002;12877;Directed;23162;;;2.0;2.0
15862;1306;Directed;23163;;;2.0;1.0
15556;4108;Directed;23164;;;1.0;2.0
50;4108;Directed;23165;;;1.0;2.0
4531;4101;Directed;23166;;;1.0;2.0
9265;5198;Directed;23167;;;1.0;2.0
6;4488;Directed;23168;;;1.0;2.0
8161;5144;Directed;23169;;;5.0;1.0
19883;5144;Directed;23170;;;1.0;2.0
4254;9829;Directed;23171;;;1.0;1.0
8952;5198;Directed;23172;;;1.0;2.0
5290;948;Directed;23173;;;1.0;2.0
6196;6196;Directed;23174;;;1.0;0.0
21835;21835;Directed;23175;;;2.0;0.0
4989;848;Directed;23176;;;1.0;0.0
5144;9496;Directed;23177;;;2.0;2.0
16881;1590;Directed;23178;;;3.0;2.0
69;530;Directed;23179;;;1.0;2.0
14937;13072;Directed;23180;;;1.0;2.0
15862;3952;Directed;23181;;;1.0;1.0
9061;4747;Directed;23182;;;2.0;2.0
5275;3776;Directed;23183;;;1.0;2.0
6657;540;Directed;23184;;;1.0;1.0
21844;12877;Directed;23185;;;1.0;2.0
3118;1858;Directed;23186;;;1.0;1.0
15359;11841;Directed;23187;;;1.0;2.0
14674;1578;Directed;23188;;;2.0;2.0
4208;57;Directed;23189;;;2.0;2.0
69;535;Directed;23190;;;1.0;1.0
3074;192;Directed;23191;;;1.0;2.0
9268;577;Directed;23192;;;1.0;1.0
4654;115;Directed;23193;;;1.0;2.0
8040;8297;Directed;23194;;;1.0;0.0
14551;13239;Directed;23195;;;1.0;2.0
7994;5144;Directed;23196;;;5.0;2.0
20369;20369;Directed;23197;;;1.0;0.0
8716;8716;Directed;23198;;;1.0;0.0
17123;3553;Directed;23199;;;2.0;2.0
13303;8559;Directed;23200;;;1.0;0.0
6343;4108;Directed;23201;;;1.0;2.0
1419;1419;Directed;23202;;;4.0;0.0
1013;1013;Directed;23203;;;3.0;0.0
8644;8517;Directed;23204;;;3.0;2.0
1306;8135;Directed;23205;;;4.0;2.0
9943;16326;Directed;23206;;;1.0;1.0
3044;8804;Directed;23207;;;1.0;2.0
4139;4139;Directed;23208;;;6.0;1.0
407;238;Directed;23209;;;1.0;2.0
15272;231;Directed;23210;;;1.0;1.0
393;4108;Directed;23211;;;1.0;1.0
8086;6511;Directed;23212;;;5.0;2.0
14735;15098;Directed;23213;;;1.0;2.0
1300;948;Directed;23214;;;1.0;1.0
103;1320;Directed;23215;;;1.0;1.0
11605;5144;Directed;23216;;;5.0;1.0
3553;4101;Directed;23217;;;8.0;1.0
389;166;Directed;23218;;;1.0;1.0
23045;23045;Directed;23219;;;1.0;0.0
3553;4108;Directed;23220;;;3.0;1.0
4947;3632;Directed;23221;;;1.0;2.0
784;9047;Directed;23222;;;1.0;2.0
20669;19493;Directed;23223;;;1.0;2.0
3465;8954;Directed;23224;;;1.0;2.0
554;740;Directed;23225;;;2.0;1.0
14852;1068;Directed;23226;;;1.0;2.0
10132;3624;Directed;23227;;;2.0;2.0
19307;9943;Directed;23228;;;1.0;2.0
1906;115;Directed;23229;;;1.0;1.0
389;158;Directed;23230;;;1.0;1.0
4645;3340;Directed;23231;;;1.0;2.0
6224;4833;Directed;23232;;;1.0;1.0
680;238;Directed;23233;;;1.0;1.0
5754;6061;Directed;23234;;;1.0;1.0
680;239;Directed;23235;;;2.0;1.0
21835;21844;Directed;23236;;;1.0;0.0
5741;5144;Directed;23237;;;1.0;2.0
3001;1813;Directed;23238;;;1.0;2.0
11652;8564;Directed;23239;;;1.0;1.0
20859;20859;Directed;23240;;;1.0;0.0
466;59;Directed;23241;;;1.0;1.0
9459;9459;Directed;23242;;;3.0;0.0
129;129;Directed;23243;;;13.0;1.0
466;57;Directed;23244;;;1.0;1.0
23;250;Directed;23245;;;1.0;1.0
8189;8179;Directed;23246;;;1.0;2.0
18848;5144;Directed;23247;;;1.0;2.0
22057;1590;Directed;23248;;;1.0;1.0
15123;1141;Directed;23249;;;1.0;0.0
16866;16866;Directed;23250;;;31.0;1.0
114;8079;Directed;23251;;;1.0;2.0
9282;1590;Directed;23252;;;2.0;2.0
3340;4795;Directed;23253;;;1.0;1.0
15368;5198;Directed;23254;;;1.0;2.0
5491;5491;Directed;23255;;;3.0;0.0
11581;15422;Directed;23256;;;2.0;2.0
466;466;Directed;23257;;;3.0;1.0
19421;19584;Directed;23258;;;1.0;0.0
10401;4819;Directed;23259;;;1.0;2.0
342;107;Directed;23260;;;1.0;2.0
8835;14946;Directed;23261;;;2.0;1.0
4747;10251;Directed;23262;;;1.0;2.0
6622;5762;Directed;23263;;;1.0;2.0
6124;16451;Directed;23264;;;1.0;2.0
10009;3553;Directed;23265;;;1.0;2.0
6488;6061;Directed;23266;;;1.0;2.0
129;115;Directed;23267;;;2.0;1.0
3538;3538;Directed;23268;;;1.0;0.0
5219;948;Directed;23269;;;1.0;2.0
5387;14735;Directed;23270;;;1.0;2.0
21936;3827;Directed;23271;;;1.0;2.0
3918;3918;Directed;23272;;;3.0;0.0
5221;166;Directed;23273;;;1.0;2.0
21341;5144;Directed;23274;;;1.0;2.0
5369;5516;Directed;23275;;;1.0;2.0
307;223;Directed;23276;;;1.0;1.0
4168;4833;Directed;23277;;;1.0;1.0
6124;16481;Directed;23278;;;1.0;2.0
18788;12877;Directed;23279;;;1.0;2.0
11546;11546;Directed;23280;;;3.0;1.0
13195;9943;Directed;23281;;;1.0;2.0
9943;5694;Directed;23282;;;1.0;1.0
466;43;Directed;23283;;;2.0;1.0
1756;1855;Directed;23284;;;1.0;2.0
16041;17488;Directed;23285;;;1.0;2.0
15413;9943;Directed;23286;;;1.0;2.0
19412;1578;Directed;23287;;;3.0;2.0
307;219;Directed;23288;;;1.0;1.0
9409;3340;Directed;23289;;;1.0;2.0
9482;14946;Directed;23290;;;1.0;2.0
20483;6703;Directed;23291;;;3.0;2.0
10456;3827;Directed;23292;;;1.0;1.0
5971;11736;Directed;23293;;;1.0;1.0
6622;5784;Directed;23294;;;1.0;2.0
10401;4833;Directed;23295;;;4.0;1.0
4310;9943;Directed;23296;;;1.0;2.0
11709;5198;Directed;23297;;;2.0;2.0
14940;14735;Directed;23298;;;2.0;2.0
3340;476;Directed;23299;;;1.0;1.0
620;671;Directed;23300;;;1.0;2.0
4188;3952;Directed;23301;;;1.0;2.0
14875;14875;Directed;23302;;;2.0;0.0
13349;14946;Directed;23303;;;1.0;2.0
10118;9829;Directed;23304;;;1.0;2.0
3804;4747;Directed;23305;;;1.0;1.0
3553;444;Directed;23306;;;1.0;1.0
13162;13162;Directed;23307;;;2.0;0.0
10045;1590;Directed;23308;;;1.0;1.0
4109;9450;Directed;23309;;;1.0;2.0
8387;740;Directed;23310;;;1.0;2.0
430;67;Directed;23311;;;1.0;1.0
430;69;Directed;23312;;;2.0;1.0
430;68;Directed;23313;;;2.0;1.0
17385;17385;Directed;23314;;;4.0;0.0
21218;19099;Directed;23315;;;4.0;1.0
6868;6811;Directed;23316;;;1.0;2.0
11760;15976;Directed;23317;;;1.0;0.0
6314;86;Directed;23318;;;4.0;1.0
508;444;Directed;23319;;;1.0;2.0
22087;19099;Directed;23320;;;1.0;2.0
1639;1590;Directed;23321;;;1.0;2.0
577;827;Directed;23322;;;7.0;1.0
10401;14970;Directed;23323;;;1.0;1.0
22357;9943;Directed;23324;;;3.0;1.0
3074;112;Directed;23325;;;2.0;2.0
4747;12877;Directed;23326;;;1.0;1.0
10179;9943;Directed;23327;;;3.0;2.0
5908;6802;Directed;23328;;;1.0;0.0
129;1368;Directed;23329;;;3.0;1.0
129;1367;Directed;23330;;;1.0;1.0
12923;4747;Directed;23331;;;1.0;1.0
14735;15051;Directed;23332;;;2.0;1.0
1058;115;Directed;23333;;;1.0;2.0
4297;4136;Directed;23334;;;1.0;0.0
8722;6307;Directed;23335;;;1.0;2.0
8186;926;Directed;23336;;;1.0;1.0
923;3340;Directed;23337;;;1.0;2.0
8015;19484;Directed;23338;;;1.0;1.0
5284;5778;Directed;23339;;;1.0;0.0
20679;231;Directed;23340;;;1.0;2.0
19051;3624;Directed;23341;;;1.0;2.0
5754;6003;Directed;23342;;;1.0;1.0
21805;5144;Directed;23343;;;2.0;2.0
9772;11740;Directed;23344;;;1.0;0.0
14815;9829;Directed;23345;;;1.0;1.0
129;107;Directed;23346;;;1.0;1.0
430;81;Directed;23347;;;6.0;1.0
15195;12877;Directed;23348;;;1.0;2.0
239;1200;Directed;23349;;;1.0;2.0
13300;6726;Directed;23350;;;1.0;1.0
430;82;Directed;23351;;;1.0;1.0
22301;1590;Directed;23352;;;2.0;2.0
1893;408;Directed;23353;;;1.0;1.0
20533;4833;Directed;23354;;;1.0;2.0
20912;12877;Directed;23355;;;1.0;2.0
1893;6918;Directed;23356;;;3.0;1.0
19991;3340;Directed;23357;;;1.0;1.0
5148;8722;Directed;23358;;;1.0;2.0
20256;11605;Directed;23359;;;1.0;2.0
3074;107;Directed;23360;;;3.0;2.0
577;852;Directed;23361;;;2.0;1.0
16754;18873;Directed;23362;;;1.0;0.0
19919;8149;Directed;23363;;;1.0;1.0
14702;9943;Directed;23364;;;1.0;2.0
430;72;Directed;23365;;;1.0;1.0
706;6;Directed;23366;;;1.0;2.0
430;73;Directed;23367;;;1.0;2.0
1435;1642;Directed;23368;;;1.0;2.0
10302;10204;Directed;23369;;;1.0;0.0
13487;13496;Directed;23370;;;1.0;2.0
18905;14629;Directed;23371;;;1.0;1.0
8186;948;Directed;23372;;;1.0;1.0
23448;19099;Directed;23373;;;5.0;2.0
104;806;Directed;23374;;;1.0;1.0
691;649;Directed;23375;;;1.0;1.0
430;6;Directed;23376;;;1.0;1.0
22186;22186;Directed;23377;;;3.0;0.0
1306;10401;Directed;23378;;;2.0;1.0
6228;11841;Directed;23379;;;1.0;1.0
13450;57;Directed;23380;;;1.0;2.0
10086;3703;Directed;23381;;;2.0;2.0
21561;16371;Directed;23382;;;1.0;0.0
8034;8080;Directed;23383;;;1.0;2.0
430;806;Directed;23384;;;2.0;1.0
6511;9731;Directed;23385;;;1.0;1.0
1904;4109;Directed;23386;;;1.0;2.0
8440;4101;Directed;23387;;;1.0;2.0
15494;4108;Directed;23388;;;1.0;2.0
177;10001;Directed;23389;;;1.0;1.0
750;5559;Directed;23390;;;1.0;0.0
14946;3340;Directed;23391;;;5.0;1.0
13297;13297;Directed;23392;;;3.0;0.0
14586;10118;Directed;23393;;;1.0;0.0
3725;806;Directed;23394;;;1.0;2.0
15407;8619;Directed;23395;;;1.0;0.0
1092;711;Directed;23396;;;1.0;2.0
1158;542;Directed;23397;;;1.0;2.0
5729;14946;Directed;23398;;;1.0;1.0
15861;3340;Directed;23399;;;1.0;2.0
8095;8104;Directed;23400;;;1.0;2.0
6905;3340;Directed;23401;;;3.0;2.0
5148;6511;Directed;23402;;;1.0;1.0
10304;3340;Directed;23403;;;1.0;2.0
15422;16866;Directed;23404;;;1.0;1.0
9700;4108;Directed;23405;;;2.0;1.0
5264;8599;Directed;23406;;;1.0;0.0
21748;1590;Directed;23407;;;1.0;2.0
16882;8202;Directed;23408;;;1.0;1.0
177;68;Directed;23409;;;1.0;1.0
6195;8186;Directed;23410;;;1.0;1.0
16635;4833;Directed;23411;;;1.0;2.0
177;69;Directed;23412;;;1.0;1.0
177;66;Directed;23413;;;1.0;1.0
16199;15695;Directed;23414;;;1.0;2.0
3340;22696;Directed;23415;;;2.0;2.0
21037;3340;Directed;23416;;;1.0;2.0
20525;9212;Directed;23417;;;1.0;2.0
19657;4109;Directed;23418;;;1.0;2.0
8343;4108;Directed;23419;;;2.0;2.0
3292;8186;Directed;23420;;;1.0;2.0
15268;15878;Directed;23421;;;1.0;2.0
15699;3340;Directed;23422;;;1.0;2.0
3074;1320;Directed;23423;;;1.0;2.0
739;223;Directed;23424;;;1.0;2.0
15504;9943;Directed;23425;;;1.0;2.0
1460;1460;Directed;23426;;;2.0;1.0
1757;6035;Directed;23427;;;1.0;2.0
5852;5694;Directed;23428;;;1.0;2.0
430;1039;Directed;23429;;;2.0;1.0
430;1038;Directed;23430;;;2.0;2.0
4054;4054;Directed;23431;;;4.0;0.0
10456;16651;Directed;23432;;;14.0;1.0
13362;3553;Directed;23433;;;1.0;2.0
4866;430;Directed;23434;;;1.0;2.0
16993;16993;Directed;23435;;;1.0;0.0
307;177;Directed;23436;;;2.0;1.0
1874;3032;Directed;23437;;;1.0;2.0
6009;9943;Directed;23438;;;1.0;1.0
6576;6845;Directed;23439;;;1.0;2.0
877;28;Directed;23440;;;1.0;2.0
307;172;Directed;23441;;;1.0;1.0
14630;22292;Directed;23442;;;1.0;2.0
18708;20435;Directed;23443;;;3.0;0.0
19160;948;Directed;23444;;;1.0;2.0
6136;14552;Directed;23445;;;1.0;1.0
430;1006;Directed;23446;;;1.0;1.0
430;1005;Directed;23447;;;2.0;1.0
6783;6511;Directed;23448;;;1.0;2.0
22033;5144;Directed;23449;;;1.0;1.0
19679;8630;Directed;23450;;;1.0;2.0
307;166;Directed;23451;;;6.0;1.0
22057;15695;Directed;23452;;;4.0;1.0
18914;18905;Directed;23453;;;3.0;2.0
17068;2999;Directed;23454;;;1.0;2.0
23390;19507;Directed;23455;;;1.0;2.0
9943;3019;Directed;23456;;;1.0;2.0
5460;3776;Directed;23457;;;1.0;2.0
19409;3553;Directed;23458;;;1.0;2.0
19521;19749;Directed;23459;;;1.0;2.0
9020;948;Directed;23460;;;1.0;1.0
17004;14636;Directed;23461;;;1.0;2.0
5708;1590;Directed;23462;;;1.0;2.0
10193;1368;Directed;23463;;;2.0;1.0
18914;18914;Directed;23464;;;8.0;0.0
21173;948;Directed;23465;;;1.0;2.0
4788;16410;Directed;23466;;;1.0;0.0
17210;3340;Directed;23467;;;1.0;2.0
8066;8034;Directed;23468;;;1.0;2.0
1916;14698;Directed;23469;;;1.0;1.0
5005;6;Directed;23470;;;1.0;1.0
6155;5702;Directed;23471;;;1.0;2.0
377;115;Directed;23472;;;2.0;2.0
20758;20449;Directed;23473;;;1.0;1.0
3625;107;Directed;23474;;;1.0;2.0
377;112;Directed;23475;;;1.0;2.0
408;4833;Directed;23476;;;1.0;1.0
18708;19468;Directed;23477;;;1.0;2.0
9375;5144;Directed;23478;;;1.0;2.0
5694;1757;Directed;23479;;;1.0;1.0
338;8424;Directed;23480;;;1.0;1.0
4433;8804;Directed;23481;;;1.0;1.0
9915;784;Directed;23482;;;1.0;1.0
20296;18905;Directed;23483;;;1.0;2.0
8066;8066;Directed;23484;;;1.0;0.0
